,index,post_class,prob
17281,623,825,0.14285714285714285
17296,633,825,0.125
17329,350,825,0.125
17360,253,825,0.125
17405,988,825,0.125
17409,270,825,0.125
17413,1003,825,0.125
17433,564,825,0.125
17435,795,825,0.125
17448,46,825,0.125
17449,880,825,0.125
17465,215,825,0.125
17466,163,825,0.14285714285714285
17470,206,825,0.125
17471,207,825,0.125
17505,472,825,0.14285714285714285
17544,474,825,0.125
17553,248,825,0.125
17555,945,825,0.1111111111111111
17570,52,825,0.125
17674,1034,825,0.125
17679,708,825,0.125
17681,366,825,0.1111111111111111
17685,690,825,0.125
17698,814,825,0.125
17704,812,825,0.125
18023,653,1066,0.125
18282,625,1066,0.125
18306,30,1066,0.14285714285714285
18308,989,1066,0.125
18588,567,1066,0.1111111111111111
18695,170,1066,0.125
18752,582,1066,0.125
18769,712,1066,0.14285714285714285
18770,1021,1066,0.14285714285714285
18826,434,1066,0.16666666666666666
18853,392,1066,0.125
19658,633,969,0.125
19672,858,969,0.125
19684,96,969,0.125
19691,350,969,0.125
19720,401,969,0.1111111111111111
19811,880,969,0.125
19849,419,969,0.125
19870,914,969,0.125
19876,170,969,0.125
19885,667,969,0.125
19914,247,969,0.16666666666666666
19915,248,969,0.125
19932,52,969,0.125
19933,582,969,0.125
19993,931,969,0.125
20016,154,969,0.16666666666666666
20026,804,969,0.125
20039,896,969,0.125
20041,708,969,0.125
20102,888,861,0.10283687943262411
20704,110,861,0.13333333333333333
20785,983,861,0.14285714285714285
20859,94,861,0.125
20875,413,861,0.125
20887,22,861,0.16666666666666666
20916,899,861,0.125
20946,557,861,0.125
21023,787,861,0.1111111111111111
21105,225,861,0.125
21152,497,861,0.1111111111111111
21168,340,861,0.125
21240,962,861,0.125
21254,686,861,0.125
21335,481,514,0.1043956043956044
21552,771,514,0.14285714285714285
22005,623,514,0.14285714285714285
22017,629,514,0.1111111111111111
22020,633,514,0.125
22028,843,514,0.125
22034,858,514,0.125
22053,350,514,0.125
22067,536,514,0.125
22099,3,514,0.125
22128,41,514,0.125
22144,902,514,0.14285714285714285
22232,914,514,0.125
22238,170,514,0.125
22247,667,514,0.125
22267,741,514,0.125
22295,582,514,0.125
22342,341,514,0.125
22355,931,514,0.125
22357,381,514,0.125
22388,804,514,0.125
23092,852,276,0.125
23326,454,276,0.125
23341,890,276,0.14285714285714285
23493,712,276,0.14285714285714285
23544,773,276,0.125
23928,653,172,0.125
24057,670,172,0.3333333333333333
24190,979,172,0.16666666666666666
24355,875,172,0.125
24454,549,172,0.125
24550,125,172,0.14285714285714285
24564,734,172,0.2
24621,447,172,0.125
24687,146,172,0.125
24694,673,172,0.14285714285714285
24756,703,172,0.1111111111111111
24782,169,172,0.2
25411,431,5,0.14285714285714285
25428,110,5,0.13333333333333333
25482,49,5,0.125
25555,412,5,0.1111111111111111
25583,94,5,0.125
25630,426,5,0.125
25670,557,5,0.125
25747,787,5,0.1111111111111111
25762,275,5,0.2
25767,1035,5,0.14285714285714285
25823,250,5,0.25
25829,225,5,0.125
25869,387,5,0.1111111111111111
25939,392,5,0.125
25947,590,5,0.14285714285714285
25964,962,5,0.125
25976,1042,5,0.125
26586,968,502,0.1111111111111111
26623,1050,502,0.1111111111111111
26644,792,502,0.125
26687,132,502,0.1111111111111111
26758,858,502,0.125
26772,613,502,0.125
26780,413,502,0.125
26801,507,502,0.125
26883,795,502,0.125
26962,170,502,0.125
26964,1030,502,0.125
26992,474,502,0.125
27001,248,502,0.125
27005,258,502,0.14285714285714285
27019,582,502,0.125
27073,340,502,0.125
27081,381,502,0.125
27121,470,502,0.125
27122,1034,502,0.125
27127,708,502,0.125
27900,863,937,0.14285714285714285
27919,113,937,0.14285714285714285
27973,22,937,0.16666666666666666
27980,994,937,0.1111111111111111
28152,667,937,0.125
28220,663,937,0.125
28309,590,937,0.14285714285714285
28730,393,397,0.14285714285714285
29083,866,397,0.125
29098,412,397,0.1111111111111111
29138,322,397,0.125
29179,550,397,0.16666666666666666
29196,11,397,0.14285714285714285
29214,41,397,0.125
29233,575,397,0.14285714285714285
29281,207,397,0.125
29301,949,397,0.2
29363,248,397,0.125
29364,249,397,0.2
29412,387,397,0.1111111111111111
29427,296,397,0.14285714285714285
29438,128,397,0.125
29443,381,397,0.125
29484,1034,397,0.125
29489,708,397,0.125
29505,1018,397,0.16666666666666666
29517,145,397,0.125
30237,75,523,0.1111111111111111
30295,843,523,0.125
30334,536,523,0.125
30366,3,523,0.125
30415,924,523,0.125
30457,163,523,0.14285714285714285
30501,996,523,0.125
30504,794,523,0.125
30534,741,523,0.125
30596,150,523,0.125
30609,341,523,0.125
30624,381,523,0.125
31197,870,685,0.25
31233,424,685,0.125
31420,972,685,0.14285714285714285
31497,98,685,0.125
31545,899,685,0.125
31552,521,685,0.125
31597,382,685,0.14285714285714285
31630,53,685,0.14285714285714285
31632,57,685,0.125
31781,497,685,0.1111111111111111
32479,461,273,0.14285714285714285
32675,96,273,0.125
32746,4,273,0.3333333333333333
32762,270,273,0.125
32801,46,273,0.125
32824,207,273,0.125
32845,674,273,0.125
33038,690,273,0.125
33046,591,273,0.125
33576,747,189,0.125
33603,906,189,0.125
33741,323,189,0.125
33839,122,189,0.125
33906,1012,189,0.125
33939,988,189,0.125
33944,879,189,0.125
33947,1003,189,0.125
33964,871,189,0.125
34007,391,189,0.16666666666666666
34061,565,189,0.14285714285714285
34155,399,189,0.125
34168,129,189,0.125
34185,964,189,0.125
34199,1054,189,0.125
34209,999,189,0.125
34524,833,467,0.14285714285714285
34849,99,467,0.125
35015,395,467,0.16666666666666666
35021,862,467,0.1111111111111111
35057,465,467,0.125
35115,18,467,0.1111111111111111
35239,955,467,0.1111111111111111
35360,434,467,0.16666666666666666
35381,82,467,0.14285714285714285
35724,771,556,0.14285714285714285
35773,796,556,0.125
35990,66,556,0.11764705882352941
36088,943,556,0.5
36144,972,556,0.14285714285714285
36189,629,556,0.1111111111111111
36270,143,556,0.14285714285714285
36307,1011,556,0.1111111111111111
36316,902,556,0.14285714285714285
36321,382,556,0.14285714285714285
36435,277,556,0.14285714285714285
36473,1027,556,0.1111111111111111
36513,296,556,0.14285714285714285
36587,39,556,0.125
36596,682,556,0.1111111111111111
36891,921,986,0.10810810810810811
36903,558,986,0.13043478260869565
36954,796,986,0.125
37125,647,986,0.16666666666666666
37136,396,986,0.14285714285714285
37210,683,986,0.14285714285714285
37324,86,986,0.125
37410,1065,986,0.125
37516,352,986,0.2
37531,349,986,0.1111111111111111
37546,371,986,0.16666666666666666
37561,221,986,0.125
37574,971,986,0.1111111111111111
37615,774,986,0.14285714285714285
37692,314,986,0.2
37701,841,986,0.125
37745,803,986,0.125
37776,291,986,0.1111111111111111
38580,96,168,0.125
38605,531,168,0.14285714285714285
38694,890,168,0.14285714285714285
38803,403,168,0.14285714285714285
38822,222,168,0.14285714285714285
38879,399,168,0.125
38928,703,168,0.1111111111111111
38944,25,168,0.125
39208,282,196,0.16666666666666666
39269,661,196,0.125
39388,853,196,0.18181818181818182
39493,175,196,0.11764705882352941
39521,953,196,0.19047619047619047
39609,120,196,0.14285714285714285
39698,589,196,0.125
39700,908,196,0.14285714285714285
39731,442,196,0.125
39743,843,196,0.125
39766,616,196,0.14285714285714285
39782,536,196,0.125
39790,994,196,0.2222222222222222
39814,3,196,0.125
39826,147,196,0.5
39919,787,196,0.1111111111111111
39940,878,196,0.125
39982,741,196,0.125
40020,838,196,0.125
40025,756,196,0.125
40028,1021,196,0.14285714285714285
40057,341,196,0.125
40131,429,196,0.14285714285714285
40556,638,213,0.14285714285714285
40688,191,213,0.1111111111111111
40716,68,213,0.125
40718,70,213,0.1111111111111111
40733,1000,213,0.14285714285714285
40751,88,213,0.16666666666666666
40752,448,213,0.2
40777,115,213,0.1111111111111111
41004,527,213,0.14285714285714285
41038,65,213,0.125
41080,57,213,0.125
41102,736,213,0.2
41232,894,213,0.1111111111111111
41334,1,213,0.1111111111111111
41655,312,404,0.25
42016,49,404,0.125
42049,972,404,0.14285714285714285
42059,148,404,0.14285714285714285
42066,592,404,0.125
42068,980,404,0.125
42078,530,404,0.125
42117,94,404,0.125
42137,618,404,0.1111111111111111
42210,270,404,0.125
42226,382,404,0.14285714285714285
42249,46,404,0.125
42266,215,404,0.125
42273,152,404,0.125
42301,1035,404,0.14285714285714285
42363,225,404,0.125
42388,510,404,0.125
42413,894,404,0.1111111111111111
42441,420,404,0.125
42475,1034,404,0.125
42486,690,404,0.125
43253,863,255,0.14285714285714285
43272,113,255,0.14285714285714285
43289,842,255,0.125
43328,23,255,0.14285714285714285
43436,349,255,0.1111111111111111
43455,391,255,0.16666666666666666
43469,419,255,0.125
43479,971,255,0.1111111111111111
43608,641,255,0.125
43681,291,255,0.1111111111111111
43686,812,255,0.125
44138,1033,990,0.125
44321,105,990,0.1111111111111111
44484,271,990,0.125
44698,447,990,0.125
44750,510,990,0.125
44783,982,990,0.125
44836,470,990,0.125
44844,366,990,0.1111111111111111
45225,1025,739,0.1111111111111111
45412,191,739,0.2222222222222222
45468,306,739,0.1111111111111111
45501,115,739,0.1111111111111111
45635,628,739,0.1111111111111111
45683,883,739,0.125
45729,10,739,0.125
45794,211,739,0.14285714285714285
45823,216,739,0.16666666666666666
45863,339,739,0.1111111111111111
45867,667,739,0.125
45923,261,739,0.14285714285714285
45928,234,739,0.125
46016,392,739,0.125
46049,790,739,0.14285714285714285
46055,686,739,0.125
46594,906,6,0.125
46796,863,6,0.14285714285714285
46815,113,6,0.14285714285714285
46818,629,6,0.1111111111111111
46935,879,6,0.125
46955,871,6,0.125
47146,399,6,0.125
47159,129,6,0.125
47176,964,6,0.125
47190,1054,6,0.125
47536,661,958,0.125
48307,146,958,0.125
48371,1054,958,0.125
48773,761,698,0.14285714285714285
49013,461,698,0.14285714285714285
49023,141,698,0.14285714285714285
49119,488,698,0.14285714285714285
49160,866,698,0.125
49195,315,698,0.125
49224,107,698,0.14285714285714285
49241,541,698,0.25
49328,243,698,0.16666666666666666
49332,1009,698,0.14285714285714285
49367,787,698,0.1111111111111111
49459,948,698,0.14285714285714285
49491,298,698,0.16666666666666666
49584,962,698,0.125
50136,191,59,0.1111111111111111
50141,753,59,0.125
50249,376,59,0.1111111111111111
50275,323,59,0.125
50359,628,59,0.1111111111111111
50432,991,59,0.14285714285714285
50471,557,59,0.125
50696,128,59,0.125
50775,145,59,0.125
51318,906,821,0.125
51343,66,821,0.11764705882352941
51542,629,821,0.1111111111111111
51623,143,821,0.14285714285714285
51659,879,821,0.125
51660,1011,821,0.1111111111111111
51679,871,821,0.125
51826,1027,821,0.1111111111111111
51870,399,821,0.125
51883,129,821,0.125
51900,964,821,0.125
51914,1054,821,0.125
51940,39,821,0.125
52545,997,826,0.2
52694,609,826,0.3333333333333333
52745,93,826,0.125
52751,271,826,0.125
52761,103,826,0.14285714285714285
52762,413,826,0.125
52833,557,826,0.125
52903,391,826,0.16666666666666666
52904,777,826,0.125
53050,982,826,0.125
53055,340,826,0.125
53085,693,826,0.125
53106,336,826,0.14285714285714285
53452,652,715,0.14285714285714285
53636,870,715,0.25
53792,376,715,0.1111111111111111
53989,365,715,0.14285714285714285
54138,565,715,0.14285714285714285
54212,146,715,0.125
55150,401,733,0.1111111111111111
55279,419,733,0.125
55383,663,733,0.125
55439,832,733,0.125
55446,154,733,0.16666666666666666
55451,177,733,0.2
55506,1,733,0.1111111111111111
55856,764,304,0.14285714285714285
55987,759,304,0.14285714285714285
56161,917,304,0.11764705882352941
56313,985,304,0.125
56526,248,304,0.125
56557,234,304,0.125
56652,708,304,0.125
57228,198,87,0.15384615384615385
57380,1024,87,0.16666666666666666
57476,96,87,0.125
57498,22,87,0.16666666666666666
57666,723,87,0.125
57686,538,87,0.125
57824,703,87,0.1111111111111111
57851,962,87,0.125
58177,653,668,0.125
58426,50,668,0.25
58450,997,668,0.2
58570,281,668,0.125
58587,605,668,0.14285714285714285
58734,17,668,0.25
58764,72,668,0.25
58774,352,668,0.2
58790,81,668,0.125
58813,734,668,0.2
58943,673,668,0.14285714285714285
58950,314,668,0.2
59012,896,668,0.125
59021,25,668,0.125
59031,169,668,0.2
59035,682,668,0.1111111111111111
59047,173,668,0.125
59530,759,462,0.14285714285714285
59614,70,462,0.1111111111111111
59729,813,462,0.14285714285714285
59913,16,462,0.1111111111111111
59997,178,462,0.14285714285714285
60099,819,462,0.14285714285714285
60104,712,462,0.14285714285714285
60169,190,462,0.14285714285714285
60822,30,235,0.14285714285714285
61050,507,235,0.125
61133,890,235,0.14285714285714285
61242,403,235,0.14285714285714285
61269,948,235,0.14285714285714285
61294,656,235,0.14285714285714285
61302,150,235,0.125
62074,792,888,0.125
62093,49,888,0.125
62166,412,888,0.1111111111111111
62231,507,888,0.125
62241,426,888,0.125
62378,1035,888,0.14285714285714285
62480,387,888,0.1111111111111111
62550,392,888,0.125
63233,721,882,0.125
63240,376,882,0.1111111111111111
63295,746,882,0.1111111111111111
63401,465,882,0.25
63417,401,882,0.1111111111111111
63598,277,882,0.14285714285714285
63673,694,882,0.1111111111111111
63697,131,882,0.125
63732,470,882,0.125
64289,1014,380,0.11764705882352941
64598,401,380,0.1111111111111111
64610,164,380,0.14285714285714285
64645,988,380,0.125
64653,1003,380,0.125
64745,472,380,0.14285714285714285
64816,43,380,0.14285714285714285
64878,131,380,0.125
65026,133,771,0.25
65178,385,771,0.1111111111111111
65401,251,771,0.10526315789473684
65480,396,771,0.14285714285714285
65536,997,771,0.2
65547,461,771,0.14285714285714285
65608,852,771,0.125
65754,1065,771,0.125
65807,11,771,0.14285714285714285
65820,17,771,0.25
65842,454,771,0.125
65850,72,771,0.25
65860,352,771,0.2
65875,349,771,0.1111111111111111
65904,219,771,0.125
65905,221,771,0.125
65915,729,771,0.125
65917,398,771,0.125
65918,971,771,0.1111111111111111
65959,774,771,0.14285714285714285
66045,841,771,0.125
66060,773,771,0.125
66107,25,771,0.125
66120,291,771,0.1111111111111111
66908,862,598,0.1111111111111111
66938,618,598,0.1111111111111111
67020,65,598,0.125
67029,335,598,0.1111111111111111
67049,45,598,0.1111111111111111
67062,57,598,0.125
67107,472,598,0.14285714285714285
67847,406,370,0.125
68027,869,370,0.125
68033,873,370,0.125
68060,530,370,0.125
68142,476,370,0.14285714285714285
68190,567,370,0.1111111111111111
68295,723,370,0.125
68315,538,370,0.125
68471,818,370,0.14285714285714285
68733,282,798,0.16666666666666666
68936,151,798,0.125
69015,425,798,0.3333333333333333
69095,88,798,0.16666666666666666
69097,683,798,0.14285714285714285
69098,99,798,0.125
69112,166,798,0.125
69134,120,798,0.14285714285714285
69221,585,798,0.3333333333333333
69225,908,798,0.14285714285714285
69262,844,798,0.1111111111111111
69291,616,798,0.14285714285714285
69360,1001,798,0.125
69382,65,798,0.125
69425,562,798,0.14285714285714285
69439,210,798,0.125
69467,817,798,0.1111111111111111
69558,299,798,0.3333333333333333
69650,25,798,0.125
69656,429,798,0.14285714285714285
70194,1014,199,0.11764705882352941
70466,271,199,0.125
70469,613,199,0.125
70558,1003,199,0.125
70650,472,199,0.14285714285714285
70765,982,199,0.125
70810,1054,199,0.125
70825,590,199,0.14285714285714285
71388,378,775,0.125
71422,68,775,0.125
71522,792,775,0.125
71615,700,775,0.125
71634,315,775,0.125
71670,22,775,0.16666666666666666
71923,656,775,0.14285714285714285
72316,833,30,0.2857142857142857
72437,631,30,0.18181818181818182
72478,670,30,0.3333333333333333
72613,1062,30,0.2
72637,552,30,0.14285714285714285
72669,142,30,0.11764705882352941
72715,860,30,0.25
72746,132,30,0.1111111111111111
72789,263,30,0.25
72951,1061,30,0.2
73221,1,30,0.2222222222222222
73417,327,631,0.2
73747,396,631,0.14285714285714285
73749,424,631,0.125
74021,1065,631,0.125
74068,521,631,0.125
74172,221,631,0.125
74193,472,631,0.14285714285714285
74226,774,631,0.14285714285714285
74397,1042,631,0.125
75197,322,481,0.125
75293,924,481,0.125
75335,163,481,0.14285714285714285
75379,996,481,0.125
75382,794,481,0.125
75435,857,481,0.1111111111111111
75468,657,481,0.16666666666666666
75916,184,490,0.10526315789473684
75944,801,490,0.15384615384615385
76069,405,490,0.10526315789473684
76117,1031,490,0.125
76186,141,490,0.2857142857142857
76197,179,490,0.125
76276,1024,490,0.16666666666666666
76282,488,490,0.2857142857142857
76286,746,490,0.1111111111111111
76391,280,490,0.16666666666666666
76450,18,490,0.1111111111111111
76481,594,490,0.16666666666666666
76495,1009,490,0.2857142857142857
76528,734,490,0.2
76541,949,490,0.2
76551,878,490,0.125
76604,249,490,0.2
76636,756,490,0.125
76641,663,490,0.125
76648,555,490,0.1111111111111111
76664,694,490,0.1111111111111111
76699,650,490,0.125
76709,177,490,0.2
76746,169,490,0.2
77460,486,237,0.14285714285714285
77467,746,237,0.1111111111111111
77594,426,237,0.125
77845,694,237,0.1111111111111111
77864,381,237,0.125
78375,676,959,0.11764705882352941
78745,1065,959,0.125
78804,904,959,0.16666666666666666
78896,221,959,0.125
78969,258,959,0.14285714285714285
79009,656,959,0.14285714285714285
79125,359,959,0.16666666666666666
79730,659,363,0.2
79852,589,363,0.125
79885,442,363,0.125
79901,315,363,0.125
79934,280,363,0.16666666666666666
80024,594,363,0.16666666666666666
80025,512,363,0.25
80048,81,363,0.125
80064,207,363,0.125
80145,247,363,0.16666666666666666
80174,838,363,0.125
80542,484,139,0.10526315789473684
80564,92,139,0.10810810810810811
80982,860,139,0.125
81063,700,139,0.125
81215,243,139,0.16666666666666666
81243,371,139,0.16666666666666666
81386,894,139,0.1111111111111111
81398,841,139,0.125
82279,613,926,0.125
82382,335,926,0.1111111111111111
82402,45,926,0.1111111111111111
82521,857,926,0.1111111111111111
82554,657,926,0.16666666666666666
83709,229,48,0.1111111111111111
83783,832,48,0.125
83926,936,182,0.11049723756906077
83951,513,182,0.1092436974789916
84294,834,182,0.16666666666666666
84630,384,182,0.125
84779,347,182,0.125
84799,736,182,0.2
84856,277,182,0.14285714285714285
85648,427,718,0.125
85763,592,718,0.125
85811,384,718,0.125
85848,978,718,0.1111111111111111
85853,29,718,0.125
85960,347,718,0.125
85968,206,718,0.125
85970,152,718,0.125
86136,131,718,0.125
86138,420,718,0.125
86200,174,718,0.125
86985,862,230,0.1111111111111111
87030,994,230,0.1111111111111111
87039,253,230,0.125
87083,41,230,0.125
87103,924,230,0.125
87166,419,230,0.125
87192,794,230,0.125
87201,201,230,0.14285714285714285
87305,641,230,0.125
87376,962,230,0.125
87383,812,230,0.125
88004,431,867,0.14285714285714285
88008,166,867,0.125
88160,395,867,0.16666666666666666
88183,578,867,0.1111111111111111
88256,1001,867,0.125
88268,568,867,0.125
88276,344,867,0.25
88355,275,867,0.2
88391,776,867,0.25
88420,333,867,0.25
88459,657,867,0.16666666666666666
89370,350,727,0.125
89383,465,727,0.125
89448,567,727,0.1111111111111111
89565,955,727,0.1111111111111111
90099,796,778,0.125
90170,320,778,0.1111111111111111
90214,876,778,0.14285714285714285
90289,1031,778,0.125
90361,662,778,0.1111111111111111
90369,179,778,0.125
90485,606,778,0.2
90686,125,778,0.14285714285714285
90759,204,778,0.125
90829,1046,778,0.2
90871,650,778,0.125
91575,1052,576,0.16666666666666666
91853,211,576,0.14285714285714285
91982,261,576,0.14285714285714285
92108,790,576,0.14285714285714285
92697,1000,577,0.14285714285714285
92958,143,577,0.14285714285714285
92968,527,577,0.14285714285714285
92991,567,577,0.1111111111111111
93859,66,434,0.11764705882352941
94058,629,434,0.1111111111111111
94139,143,434,0.14285714285714285
94176,1011,434,0.1111111111111111
94342,1027,434,0.1111111111111111
94456,39,434,0.125
94525,798,133,0.12307692307692308
94551,133,133,0.25
94938,876,133,0.14285714285714285
94969,887,133,0.14285714285714285
95079,683,133,0.14285714285714285
95116,120,133,0.14285714285714285
95193,86,133,0.125
95209,606,133,0.2
95273,616,133,0.14285714285714285
95332,11,133,0.14285714285714285
95364,65,133,0.125
95407,562,133,0.14285714285714285
95421,210,133,0.125
95553,1046,133,0.2
95614,803,133,0.125
95632,25,133,0.125
96008,1025,165,0.1111111111111111
96519,904,165,0.16666666666666666
96568,243,165,0.16666666666666666
96594,730,165,0.125
96639,723,165,0.125
96659,538,165,0.125
96711,234,165,0.125
96751,841,165,0.125
96755,128,165,0.125
96821,40,165,0.25
96833,283,165,0.1111111111111111
96834,145,165,0.125
96840,359,165,0.16666666666666666
96976,108,569,0.1276595744680851
97116,839,569,0.175
97142,443,569,0.1794871794871795
97246,272,569,0.14285714285714285
97951,984,569,0.125
98218,327,824,0.2
98558,906,824,0.125
98758,875,824,0.125
98828,883,824,0.125
98857,549,824,0.125
98899,879,824,0.125
98919,871,824,0.125
99110,399,824,0.125
99123,129,824,0.125
99140,964,824,0.125
99154,1054,824,0.125
99695,870,92,0.25
99966,633,92,0.125
100182,723,92,0.125
100202,538,92,0.125
100360,816,92,0.1111111111111111
101175,613,533,0.125
101209,401,533,0.1111111111111111
101221,164,533,0.14285714285714285
101256,988,533,0.125
101427,43,533,0.14285714285714285
101489,131,533,0.125
102297,592,74,0.125
102502,206,74,0.125
102504,152,74,0.125
102589,258,74,0.14285714285714285
102670,131,74,0.125
102672,420,74,0.125
102697,1054,74,0.125
102734,174,74,0.125
103091,769,316,0.16666666666666666
103133,393,316,0.14285714285714285
103161,320,316,0.1111111111111111
103344,88,316,0.16666666666666666
103352,662,316,0.1111111111111111
103474,908,316,0.14285714285714285
103636,575,316,0.14285714285714285
103706,351,316,0.125
103750,204,316,0.125
103905,429,316,0.14285714285714285
105039,434,479,0.16666666666666666
105416,652,1038,0.14285714285714285
105814,132,1038,0.1111111111111111
105819,869,1038,0.125
105825,873,1038,0.125
105852,530,1038,0.125
105866,628,1038,0.1111111111111111
105934,476,1038,0.14285714285714285
106263,818,1038,0.14285714285714285
106633,796,369,0.125
106676,393,369,0.14285714285714285
106728,151,369,0.125
107095,883,369,0.125
107179,575,369,0.14285714285714285
107328,948,369,0.14285714285714285
107343,510,369,0.125
107398,1049,369,0.2
107765,771,1025,0.14285714285714285
108210,866,1025,0.125
108225,412,1025,0.1111111111111111
108306,550,1025,0.16666666666666666
108357,902,1025,0.14285714285714285
108372,795,1025,0.125
108481,474,1025,0.125
108539,387,1025,0.1111111111111111
108592,693,1025,0.125
108632,1018,1025,0.16666666666666666
109255,659,686,0.2
109354,746,686,0.1111111111111111
109391,866,686,0.125
109406,412,686,0.1111111111111111
109490,1012,686,0.125
109584,163,686,0.14285714285714285
109720,387,686,0.1111111111111111
109732,694,686,0.1111111111111111
109785,701,686,0.14285714285714285
109793,999,686,0.125
109816,814,686,0.125
110442,965,672,0.125
110512,813,672,0.14285714285714285
110780,178,672,0.14285714285714285
110811,723,672,0.125
110831,538,672,0.125
110927,128,672,0.125
110952,190,672,0.14285714285714285
110992,591,672,0.125
111006,145,672,0.125
111576,68,499,0.125
112166,25,499,0.125
112627,288,188,0.1111111111111111
112746,183,188,0.1111111111111111
112806,840,188,0.1111111111111111
113001,985,188,0.25
113049,12,188,0.2
113168,942,188,0.14285714285714285
113290,416,188,0.14285714285714285
114068,1024,1060,0.16666666666666666
114088,75,1060,0.1111111111111111
114966,455,604,0.2
115045,430,604,0.10526315789473684
115220,358,604,0.10526315789473684
115277,935,604,0.2
115431,568,604,0.125
115460,485,604,0.2
115642,388,604,0.125
116514,858,893,0.125
118837,863,1010,0.14285714285714285
118856,113,1010,0.14285714285714285
120657,327,498,0.2
121065,659,498,0.2
121363,795,498,0.125
121472,474,498,0.125
121632,812,498,0.125
122398,700,61,0.125
122578,371,61,0.16666666666666666
122721,894,61,0.1111111111111111
122733,841,61,0.125
122755,907,61,0.1111111111111111
122911,188,810,0.17088607594936708
123346,436,810,0.1875
123461,961,810,0.125
123465,1050,810,0.1111111111111111
123478,917,810,0.11764705882352941
123703,1003,810,0.125
123849,757,810,0.25
124596,30,693,0.14285714285714285
124678,323,693,0.125
124777,862,693,0.1111111111111111
124835,991,693,0.14285714285714285
125083,894,693,0.1111111111111111
125750,70,262,0.1111111111111111
125767,997,262,0.2
125959,842,262,0.125
126250,555,262,0.1111111111111111
126295,984,262,0.125
127007,721,417,0.125
127115,263,417,0.25
127202,550,417,0.16666666666666666
127528,1018,417,0.16666666666666666
128718,812,573,0.125
129649,349,279,0.1111111111111111
129692,971,279,0.1111111111111111
129894,291,279,0.1111111111111111
130395,405,180,0.10526315789473684
130472,68,180,0.125
130700,613,180,0.125
130742,854,180,0.2
130758,223,180,0.2
130877,878,180,0.125
130892,1030,180,0.125
130962,756,180,0.125
131022,907,180,0.1111111111111111
131398,652,194,0.14285714285714285
131462,1028,194,0.125
131733,740,194,0.13333333333333333
131846,700,194,0.125
132039,736,194,0.2
132155,555,194,0.1111111111111111
132224,701,194,0.14285714285714285
132547,833,8,0.14285714285714285
132715,834,8,0.16666666666666666
133015,530,8,0.125
133566,666,666,0.1694915254237288
133708,596,666,0.10256410256410256
133874,309,666,0.16666666666666666
134025,1062,666,0.2
134205,952,666,0.18181818181818182
135194,66,76,0.11764705882352941
135474,143,76,0.14285714285714285
135511,1011,76,0.1111111111111111
135677,1027,76,0.1111111111111111
135791,39,76,0.125
136520,132,754,0.1111111111111111
137787,98,925,0.125
138160,814,925,0.125
138602,160,805,0.16666666666666666
138746,79,805,0.16666666666666666
138756,1000,805,0.14285714285714285
139027,527,805,0.14285714285714285
139327,1007,805,0.125
140124,395,692,0.16666666666666666
141432,335,857,0.2222222222222222
141452,45,857,0.2222222222222222
141946,161,1053,0.14285714285714285
142090,241,1053,0.14285714285714285
142290,979,1053,0.16666666666666666
142360,721,1053,0.125
142380,259,1053,0.14285714285714285
142451,592,1053,0.125
142658,152,1053,0.125
142706,224,1053,0.1111111111111111
142826,420,1053,0.125
142895,1042,1053,0.125
143802,795,860,0.125
143911,474,860,0.125
144057,816,860,0.1111111111111111
144078,686,860,0.125
144308,161,208,0.14285714285714285
144452,241,208,0.14285714285714285
144682,99,208,0.125
144742,259,208,0.14285714285714285
145219,1036,208,0.125
145257,1042,208,0.125
145890,110,231,0.13333333333333333
146039,858,231,0.125
146162,564,231,0.125
146229,1035,231,0.14285714285714285
146410,366,231,0.1111111111111111
146427,814,231,0.125
147555,434,78,0.16666666666666666
147689,139,104,0.16666666666666666
147879,138,104,0.14285714285714285
148450,476,104,0.14285714285714285
148779,818,104,0.14285714285714285
149429,115,394,0.1111111111111111
149430,105,394,0.1111111111111111
149594,96,394,0.125
149946,1034,394,0.125
150858,988,644,0.125
150945,674,644,0.125
151120,701,644,0.14285714285714285
151232,139,542,0.16666666666666666
151925,628,542,0.1111111111111111
152094,57,542,0.125
152281,832,542,0.125
153324,176,765,0.16666666666666666
153362,256,765,0.16666666666666666
154204,860,297,0.125
154782,133,833,0.25
154934,385,833,0.16666666666666666
155076,748,833,0.1111111111111111
155325,166,833,0.125
155364,852,833,0.125
155475,844,833,0.1111111111111111
155546,550,833,0.16666666666666666
155573,1001,833,0.125
155598,454,833,0.125
155680,817,833,0.1111111111111111
155816,773,833,0.125
155872,1018,833,0.16666666666666666
156406,647,95,0.16666666666666666
156593,281,95,0.125
156691,1065,95,0.125
156758,18,95,0.1111111111111111
156842,221,95,0.125
157028,703,95,0.1111111111111111
157058,682,95,0.1111111111111111
157876,107,282,0.14285714285714285
158008,371,282,0.16666666666666666
158105,857,282,0.1111111111111111
158170,931,282,0.125
158203,804,282,0.125
158318,139,321,0.16666666666666666
159079,476,321,0.14285714285714285
159170,211,321,0.14285714285714285
159299,261,321,0.14285714285714285
159408,818,321,0.14285714285714285
159425,790,321,0.14285714285714285
159432,173,321,0.125
159670,282,257,0.16666666666666666
159924,887,257,0.14285714285714285
159960,396,257,0.14285714285714285
160033,448,257,0.2
160311,879,257,0.125
160331,871,257,0.125
160439,774,257,0.14285714285714285
160535,129,257,0.125
